17:36:35:250:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:312:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:375:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:437:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:500:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:562:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:625:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:687:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:750:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:812:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:875:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:35:937:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:000:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:062:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:125:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:187:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:250:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:312:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:375:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:437:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:500:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:562:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:625:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:687:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:750:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:812:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:875:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:36:937:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;1;0;0;0;4;1;0;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:000:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:062:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:125:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:187:;511841;511788;28544;0;100198;757472;1157521;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:250:;511841;511788;28583;122;100159;756738;1156927;0;0;0;2944;7424;-2688;-43520;-43008;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:312:;511841;511788;29944;1627;99406;747118;1147722;0;0;0;39936;39168;-20480;-251264;-255488;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:375:;511841;511788;33796;5433;97208;723139;1123052;0;0;0;78592;78208;-47360;-493824;-478720;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:437:;511841;511788;40360;11776;93126;683775;1083767;0;0;0;124288;119296;-80640;-746112;-756608;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:500:;511841;511788;49686;20718;86866;634598;1028993;0;0;0;166784;163072;-115968;-760320;-986496;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:562:;511841;511788;59674;31956;78395;593625;959950;0;0;0;148608;190080;-148608;-555904;-1159808;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:625:;511841;511787;67914;44172;68354;566651;889018;0;0;0;118784;198912;-167936;-337536;-1075840;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:687:;511841;511787;73666;55789;57722;553695;828842;0;0;0;73984;175872;-170240;-114688;-868608;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:750:;511841;511787;76766;65372;47740;550679;783997;0;0;0;31360;137984;-151808;-18304;-617728;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:812:;511841;511787;77888;72477;39134;550138;754038;0;0;0;12032;94592;-125952;-4096;-358528;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:875:;511841;511787;78293;77044;32332;550012;739492;0;0;0;4480;55296;-95104;-1024;-130688;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:37:937:;511841;511787;78455;79233;27561;549987;735887;0;0;0;1408;19200;-61312;0;-25216;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:000:;511841;511787;78508;79822;24615;549984;735199;0;0;0;640;4608;-38144;-384;-8832;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:062:;511841;511787;78528;79959;22824;549984;735038;0;0;0;128;1152;-22912;0;-512;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:125:;511841;511787;78536;79989;21718;549987;735002;0;0;0;0;256;-14080;0;-512;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:187:;511841;511787;78539;79996;21042;549987;734995;0;0;0;0;0;-8704;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:250:;511841;511787;78541;79999;20636;549991;734995;0;0;0;256;0;-5504;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:312:;511841;511787;78541;80000;20382;549991;734995;0;0;0;0;0;-3328;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:375:;511841;511787;78541;80000;20244;549991;734995;0;0;0;0;0;-1920;0;0;1;0;0;0;4;1;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:437:;511841;511787;78541;80000;20142;549991;734995;0;0;0;0;0;-1280;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:500:;511841;511787;78541;80000;20082;549991;734995;0;0;0;256;0;-768;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:562:;511841;511787;78541;80000;20050;549991;734995;0;0;0;256;0;-256;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:625:;511841;511787;78541;80000;20031;549991;734995;0;0;0;256;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:687:;511841;511787;78541;80000;20019;549991;734995;0;0;0;256;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:750:;511841;511787;78541;80000;20012;549991;734999;0;0;0;0;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:812:;511841;511787;78541;80000;20007;549991;734999;0;0;0;0;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:875:;511841;511787;78541;80000;20004;549991;734999;0;0;0;256;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:38:937:;511841;511787;78539;80000;20003;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:000:;511841;511787;78539;80000;20001;549991;734999;0;0;0;0;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:062:;511841;511787;78539;80000;20000;549991;734999;0;0;0;0;0;-128;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:125:;511841;511787;78539;80000;20000;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:187:;511841;511787;78539;80000;20000;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:250:;511841;511787;78539;80000;20000;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:312:;511841;511787;78539;80000;20000;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:375:;511841;511787;78539;80000;19999;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:437:;511841;511787;78539;80000;19999;549991;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:500:;511841;511787;78539;80000;19999;549991;734999;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:562:;511841;511787;78539;80000;19999;549991;734999;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;0;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:625:;511841;511787;78539;80000;19999;549991;734999;0;0;0;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:687:;511846;511361;78539;80000;19999;549991;734999;0;0;-28416;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;1;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:750:;511298;509640;78539;80000;19999;549991;734999;0;-32512;-25728;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:812:;509706;508474;78539;80000;19999;549991;734999;0;-16384;-20736;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:875:;507622;505811;78539;80000;19999;549991;734999;0;-41216;-52736;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:39:937:;503303;501054;78539;80000;19999;549991;734999;0;-89344;-93568;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:000:;496856;494760;78539;80000;19998;549991;734999;0;-110336;-112256;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:062:;488678;486735;78539;80000;19998;549991;734999;0;-145280;-144384;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:125:;478741;476843;78539;80000;19998;549991;734999;0;-171264;-169472;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:187:;466950;465134;78539;80000;19998;549991;734999;0;-200960;-198912;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:250:;453359;451705;78539;80000;19998;549991;734999;0;-225408;-222976;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:312:;439534;437998;78539;80000;19998;549991;734999;0;-214656;-214272;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:375:;425913;424438;78539;80000;19998;549991;734999;0;-223488;-222208;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:437:;412238;410812;78539;80000;19998;549991;734999;0;-215552;-213888;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:500:;398681;397324;78539;80000;19998;549991;734999;0;-217472;-216192;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:562:;385946;384926;78539;80000;19998;549991;734999;0;-144256;-128512;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:625:;389840;388024;78539;80000;19998;549991;734999;0;89216;64768;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:687:;385915;384435;78539;80000;19998;549991;734999;0;-77696;-67968;0;0;0;0;0;1;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:750:;387944;386123;78539;80000;19998;549991;734999;0;43776;31232;0;0;0;0;0;0;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:812:;385226;383829;78541;80000;19998;549994;734999;0;-58752;1536;256;0;0;384;0;0;0;0;0;4;1;1;1;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:875:;387039;385233;78538;80000;19997;549991;734995;0;45568;24832;-128;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:40:937:;386185;384802;78539;80000;19997;549994;734999;0;-1024;-1280;-256;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:015:;386185;384802;78539;80000;19997;549994;734999;0;-1024;-1280;-256;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:062:;386427;384946;78539;80000;19997;549994;734999;0;6656;3584;-256;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:125:;386653;384899;78539;80000;19997;549994;734999;0;128;128;-256;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:187:;386641;384897;78541;80000;19998;549994;734999;0;256;-128;256;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:250:;386652;384898;78541;80000;19998;549994;734999;0;-128;128;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:312:;386641;384899;78539;80000;19998;549994;734999;0;0;-256;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:375:;386651;384899;78539;80000;19998;549994;734999;0;-128;128;-256;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:437:;386643;384902;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:500:;386652;384897;78539;80000;19998;549994;734999;0;0;-128;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:562:;386644;384900;78539;80000;19998;549994;734999;0;-128;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:625:;386650;384899;78539;80000;19998;549994;734999;0;128;-128;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:687:;386647;384899;78539;80000;19998;549994;734999;0;-128;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:750:;386647;384900;78539;80000;19998;549994;734999;0;128;-128;0;0;128;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:812:;386649;384898;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:875:;386646;384901;78539;80000;19998;549994;734999;0;128;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:41:937:;386649;384898;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:000:;386646;384900;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:062:;386649;384898;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:125:;386646;384900;78539;80000;19998;549994;734999;0;0;128;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:187:;386648;384899;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:250:;386647;384899;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:312:;386648;384900;78539;80000;19998;549994;734999;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:375:;387204;385001;78539;80000;19998;549994;734999;0;31872;11648;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:437:;390990;388323;78539;80000;19998;549994;734999;0;78464;80384;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
17:36:42:500:;395361;392814;78539;80000;19998;549994;734999;0;67840;65408;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;0;1;50;0;0;0;0;0;0;0
